Datetime,Open,High,Low,Close
2024-02-14 14:30:00,187.1580047607422,188.1000061035156,186.66000366210935,188.0800018310547
2024-02-14 15:30:00,188.08999633789065,188.88999938964844,187.80999755859372,188.72000122070312
2024-02-15 09:30:00,189.16000366210935,195.75999450683597,188.8594970703125,195.16000366210935
2024-02-15 10:30:00,195.1699981689453,195.4499969482422,192.3699951171875,193.6470947265625
2024-02-15 11:30:00,193.63999938964844,196.3300018310547,193.52999877929688,195.5800018310547
2024-02-15 12:30:00,195.5800018310547,198.33230590820312,195.51010131835935,198.1114959716797
2024-02-15 13:30:00,198.1219940185547,198.74989318847656,197.0500030517578,197.8999938964844
2024-02-15 14:30:00,197.8999938964844,198.8999938964844,197.56500244140625,198.81500244140625
2024-02-15 15:30:00,198.80999755859372,200.8800048828125,198.80999755859372,200.4900054931641
2024-02-16 09:30:00,200.625,203.1699981689453,197.3999938964844,199.1100006103516
2024-02-16 10:30:00,199.1300048828125,201.6999969482422,198.02999877929688,201.22000122070312
2024-02-16 11:30:00,201.21730041503903,202.94000244140625,199.6000061035156,200.49989318847656
2024-02-16 12:30:00,200.49740600585935,201.28909301757807,198.1100006103516,199.414306640625
2024-02-16 13:30:00,199.3999938964844,201.1100006103516,198.75999450683597,200.8600006103516
2024-02-16 14:30:00,200.8504943847656,201.3699951171875,199.1000061035156,200.08999633789065
2024-02-16 15:30:00,200.08999633789065,200.22439575195312,199.32000732421875,199.94000244140625
2024-02-20 09:30:00,197.125,198.6000061035156,191.3300018310547,191.41879272460935
2024-02-20 10:30:00,191.4149932861328,193.74859619140625,191.0800018310547,192.63119506835935
2024-02-20 11:30:00,192.64300537109372,192.6699981689453,189.1699981689453,190.17999267578125
2024-02-20 12:30:00,190.1699981689453,191.13999938964844,189.1300048828125,190.53990173339844
2024-02-20 13:30:00,190.5399932861328,191.7700042724609,189.9499969482422,191.58999633789065
2024-02-20 14:30:00,191.56190490722656,193.17999267578125,191.3912048339844,193.13999938964844
2024-02-20 15:30:00,193.1367034912109,193.8800048828125,192.1450042724609,193.75999450683597
2024-02-21 09:30:00,194.33999633789065,199.44000244140625,193.9900054931641,196.1699981689453
2024-02-21 10:30:00,196.2050018310547,196.6699981689453,193.9499969482422,194.05999755859372
2024-02-21 11:30:00,194.07989501953125,194.56900024414065,192.5,193.02999877929688
2024-02-21 12:30:00,193.0399932861328,193.7700042724609,191.9499969482422,192.82000732421875
2024-02-21 13:30:00,192.80999755859372,194.69839477539065,192.47999572753903,193.47000122070312
2024-02-21 14:30:00,193.44000244140625,193.66000366210935,192.3000030517578,193.3600006103516
2024-02-21 15:30:00,193.3699951171875,194.8800048828125,193.28500366210935,194.87989807128903
2024-02-22 09:30:00,194.0,195.3699951171875,191.3600006103516,193.2250061035156
2024-02-22 10:30:00,193.2250061035156,194.2700042724609,191.38999938964844,193.8999938964844
2024-02-22 11:30:00,193.91000366210935,196.17999267578125,193.89010620117188,195.90499877929688
2024-02-22 12:30:00,195.9199981689453,197.3999938964844,195.3300018310547,197.28500366210935
2024-02-22 13:30:00,197.27999877929688,197.8600006103516,196.6999969482422,197.53500366210935
2024-02-22 14:30:00,197.5500030517578,197.9900054931641,196.5,197.66000366210935
2024-02-22 15:30:00,197.66000366210935,198.32000732421875,197.1699981689453,197.3800048828125
2024-02-23 09:30:00,195.30999755859372,197.57000732421875,191.5,193.5751953125
2024-02-23 10:30:00,193.5800018310547,195.5500030517578,193.4499969482422,194.5200042724609
2024-02-23 11:30:00,194.5200042724609,195.3800048828125,193.82000732421875,193.9199981689453
2024-02-23 12:30:00,193.92999267578125,194.0785980224609,192.7100982666016,193.97000122070312
2024-02-23 13:30:00,193.97000122070312,194.08999633789065,192.1499938964844,192.6100006103516
2024-02-23 14:30:00,192.6100006103516,193.25,191.8919982910156,191.97000122070312
2024-02-23 15:30:00,191.9900054931641,192.5399932861328,191.7100067138672,191.9199981689453
2024-02-26 09:30:00,194.07080078125,199.8600006103516,193.75,197.7100067138672
2024-02-26 10:30:00,197.72000122070312,200.2100067138672,197.22999572753903,199.9600067138672
2024-02-26 11:30:00,199.95970153808597,201.77999877929688,199.3000030517578,200.27999877929688
2024-02-26 12:30:00,200.27149963378903,200.7400054931641,199.07000732421875,199.22999572753903
2024-02-26 13:30:00,199.25,200.0,198.6000061035156,199.65499877929688
2024-02-26 14:30:00,199.6667938232422,200.0,198.52999877929688,199.42019653320312
2024-02-26 15:30:00,199.4199981689453,199.8950042724609,198.80029296875,199.3500061035156
2024-02-27 09:30:00,205.0,205.6000061035156,201.0,202.49850463867188
2024-02-27 10:30:00,202.4900054931641,203.59320068359372,201.08999633789065,201.97999572753903
2024-02-27 11:30:00,201.9499969482422,202.7400054931641,200.57000732421875,200.63429260253903
2024-02-27 12:30:00,200.6300048828125,200.9600067138672,198.33009338378903,198.6100006103516
2024-02-27 13:30:00,198.63999938964844,200.8000030517578,198.25999450683597,200.6649932861328
2024-02-27 14:30:00,200.6676025390625,200.9199981689453,199.42999267578125,199.9868011474609
2024-02-27 15:30:00,199.97999572753903,200.0399932861328,198.85499572753903,199.72000122070312
2024-02-28 09:30:00,200.4199981689453,203.3300018310547,198.44000244140625,202.75
2024-02-28 10:30:00,202.75799560546875,205.1999969482422,202.42999267578125,205.1199951171875
2024-02-28 11:30:00,205.1300048828125,205.3000030517578,202.94000244140625,203.25999450683597
2024-02-28 12:30:00,203.2700042724609,203.75,202.4199981689453,202.8000946044922
2024-02-28 13:30:00,202.82000732421875,203.72999572753903,202.1499938964844,202.1649932861328
2024-02-28 14:30:00,202.1669006347656,202.4398956298828,201.3000030517578,202.05130004882807
2024-02-28 15:30:00,202.0614013671875,202.41000366210935,201.66009521484372,202.1499938964844
2024-02-29 09:30:00,205.0,205.25,200.5,202.0399932861328
2024-02-29 10:30:00,202.0319976806641,202.22000122070312,199.50999450683597,199.6699981689453
2024-02-29 11:30:00,199.656005859375,200.4199981689453,198.44630432128903,199.57000732421875
2024-02-29 12:30:00,199.57000732421875,200.8699951171875,199.50999450683597,200.6100006103516
2024-02-29 13:30:00,200.6199951171875,201.05999755859372,199.83009338378903,200.0540008544922
2024-02-29 14:30:00,200.0500030517578,201.25,199.9900054931641,200.86399841308597
2024-02-29 15:30:00,200.8650054931641,202.19000244140625,200.7400054931641,201.75
2024-03-01 09:30:00,201.4584045410156,201.4584045410156,198.5,199.55799865722656
2024-03-01 10:30:00,199.55999755859372,200.97000122070312,198.91000366210935,200.8600006103516
2024-03-01 11:30:00,200.86680603027344,202.67999267578125,200.52040100097656,202.44500732421875
2024-03-01 12:30:00,202.4600067138672,204.42999267578125,202.1699981689453,204.2700042724609
2024-03-01 13:30:00,204.27999877929688,204.5200042724609,203.0200042724609,203.5800018310547
2024-03-01 14:30:00,203.57000732421875,203.8000030517578,202.47000122070312,203.32989501953125
2024-03-01 15:30:00,203.32000732421875,203.38999938964844,202.50999450683597,202.6999053955078
2024-03-04 09:30:00,199.22999572753903,199.75,191.80999755859372,192.06500244140625
2024-03-04 10:30:00,192.0751953125,192.5,190.1300048828125,190.55999755859372
2024-03-04 11:30:00,190.5500030517578,190.72000122070312,188.72999572753903,189.16400146484372
2024-03-04 12:30:00,189.15109252929688,189.3800048828125,186.83999633789065,187.3500061035156
2024-03-04 13:30:00,187.35499572753903,187.7100067138672,186.72000122070312,187.227294921875
2024-03-04 14:30:00,187.25,190.1100006103516,187.14019775390625,189.9915008544922
2024-03-04 15:30:00,190.00999450683597,190.13999938964844,188.1300048828125,188.1300048828125
2024-03-05 09:30:00,182.0,184.58999633789065,178.77000427246094,178.897705078125
2024-03-05 10:30:00,178.8699951171875,180.0,177.57000732421875,178.22459411621094
2024-03-05 11:30:00,178.8800048828125,181.2899932861328,178.42999267578125,181.24459838867188
2024-03-05 12:30:00,181.25,181.7700042724609,180.10549926757812,180.64990234375
2024-03-05 13:30:00,180.63999938964844,181.89990234375,180.5,180.8995056152344
2024-03-05 14:30:00,180.8999938964844,180.93460083007807,179.27000427246094,180.27999877929688
2024-03-05 15:30:00,180.2700042724609,181.08999633789065,179.8800048828125,180.8000030517578
2024-03-06 09:30:00,179.62570190429688,180.9600067138672,173.6999969482422,176.39500427246094
2024-03-06 10:30:00,176.3800048828125,178.13999938964844,176.27999877929688,176.6199951171875
2024-03-06 11:30:00,176.6125946044922,178.99000549316406,176.05999755859375,178.66000366210938
2024-03-06 12:30:00,178.6699981689453,179.99000549316406,178.07000732421875,179.88009643554688
2024-03-06 13:30:00,179.89999389648438,180.0500030517578,176.30999755859375,177.0749969482422
2024-03-06 14:30:00,177.08999633789062,178.11709594726562,176.45559692382812,177.22000122070312
2024-03-06 15:30:00,177.22999572753906,177.24000549316406,176.19000244140625,176.5
2024-03-07 09:30:00,174.35000610351562,179.77999877929688,173.6999969482422,175.9199981689453
2024-03-07 10:30:00,175.9250030517578,179.1999969482422,175.25,177.37989807128906
2024-03-07 11:30:00,177.3800048828125,177.50999450683594,176.0,176.889892578125
2024-03-07 12:30:00,176.8699951171875,179.11000061035156,176.86000061035156,179.0
2024-03-07 13:30:00,179.01499938964844,179.80999755859375,178.2100067138672,179.4001007080078
2024-03-07 14:30:00,179.40040588378906,180.0399932861328,178.75999450683594,179.01800537109375
2024-03-07 15:30:00,179.00999450683594,179.6699981689453,178.49000549316406,178.57000732421875
2024-03-08 09:30:00,181.5,182.72999572753903,177.6999969482422,179.01499938964844
2024-03-08 10:30:00,179.03500366210938,179.22999572753906,174.77000427246094,175.05999755859375
2024-03-08 11:30:00,175.07000732421875,176.8199005126953,174.6999969482422,176.25
2024-03-08 12:30:00,176.27000427246094,176.33999633789062,175.14999389648438,176.07000732421875
2024-03-08 13:30:00,176.0500030517578,176.24000549316406,174.89999389648438,175.47999572753906
2024-03-08 14:30:00,175.47000122070312,176.8000030517578,175.47000122070312,175.60000610351562
2024-03-08 15:30:00,175.61000061035156,176.17999267578125,175.0399932861328,175.33999633789062
2024-03-11 09:30:00,175.0,182.8699951171875,174.8101043701172,179.8800048828125
2024-03-11 10:30:00,179.889892578125,180.6000061035156,177.85000610351562,177.88499450683594
2024-03-11 11:30:00,177.88800048828125,178.9499969482422,177.11000061035156,178.5050048828125
2024-03-11 12:30:00,178.52000427246094,179.08990478515625,177.89999389648438,178.91009521484375
2024-03-11 13:30:00,178.9207000732422,179.5800018310547,178.5,179.10049438476562
2024-03-11 14:30:00,179.110107421875,179.1300048828125,176.69000244140625,176.72999572753906
2024-03-11 15:30:00,176.75,177.89999389648438,176.52000427246094,177.8300018310547
2024-03-12 09:30:00,177.77000427246094,177.9600067138672,172.41009521484375,175.29989624023438
2024-03-12 10:30:00,175.3000030517578,178.77999877929688,174.83999633789062,178.5500030517578
2024-03-12 11:30:00,178.5679931640625,179.0800018310547,176.75999450683594,178.11000061035156
2024-03-12 12:30:00,178.11000061035156,178.1999969482422,176.8300018310547,178.10459899902344
2024-03-12 13:30:00,178.1199951171875,178.83999633789062,177.8000030517578,178.8300018310547
2024-03-12 14:30:00,178.82620239257812,179.42999267578125,178.50999450683594,179.05499267578125
2024-03-12 15:30:00,179.07000732421875,179.08999633789062,177.32000732421875,177.4810028076172
2024-03-13 09:30:00,173.0500030517578,176.0500030517578,171.7100067138672,172.36000061035156
2024-03-13 10:30:00,172.3699951171875,172.9600067138672,170.60000610351562,172.7050018310547
2024-03-13 11:30:00,172.72000122070312,173.16000366210938,171.3800048828125,171.82000732421875
2024-03-13 12:30:00,171.80999755859375,172.0500030517578,170.85000610351562,171.7510986328125
2024-03-13 13:30:00,171.76280212402344,172.02999877929688,170.11000061035156,170.1699981689453
2024-03-13 14:30:00,170.1571044921875,171.0399932861328,169.2899932861328,169.56199645996094
2024-03-13 15:30:00,169.57000732421875,170.1199951171875,169.14999389648438,169.49000549316406
2024-03-14 09:30:00,167.77000427246094,171.1699981689453,165.0,166.04559326171875
2024-03-14 10:30:00,166.00010681152344,166.83999633789062,163.31149291992188,163.34910583496094
2024-03-14 11:30:00,163.36000061035156,163.86000061035156,161.8800048828125,162.58999633789062
2024-03-14 12:30:00,162.5970001220703,163.75,162.07000732421875,162.0998992919922
2024-03-14 13:30:00,162.0800018310547,163.5399932861328,161.67999267578125,162.36000061035156
2024-03-14 14:30:00,162.3699951171875,162.5500030517578,160.50999450683594,161.13999938964844
2024-03-14 15:30:00,161.14999389648438,162.67999267578125,160.6300048828125,162.47999572753906
2024-03-15 09:30:00,163.13999938964844,165.1844940185547,161.11000061035156,162.9199981689453
2024-03-15 10:30:00,162.94500732421875,164.14999389648438,162.36000061035156,163.59500122070312
2024-03-15 11:30:00,163.57000732421875,163.66000366210938,161.3300018310547,161.8300018310547
2024-03-15 12:30:00,161.8280029296875,162.19000244140625,160.75999450683594,161.9561004638672
2024-03-15 13:30:00,161.94749450683594,163.27000427246094,161.91000366210938,162.6602020263672
2024-03-15 14:30:00,162.6602020263672,163.88999938964844,162.57009887695312,163.19000244140625
2024-03-15 15:30:00,163.17999267578125,163.77870178222656,162.7100067138672,163.58999633789062
2024-03-18 09:30:00,170.15899658203125,171.2100067138672,165.9001007080078,171.14999389648438
2024-03-18 10:30:00,171.1501007080078,174.72000122070312,171.0,173.67999267578125
2024-03-18 11:30:00,173.6699981689453,174.10000610351562,172.4801025390625,172.80999755859375
2024-03-18 12:30:00,172.8000030517578,173.72000122070312,171.9499969482422,172.82000732421875
2024-03-18 13:30:00,172.83999633789062,174.1999969482422,172.02999877929688,174.15989685058594
2024-03-18 14:30:00,174.16000366210938,174.23399353027344,173.22000122070312,174.14999389648438
2024-03-18 15:30:00,174.14999389648438,174.40499877929688,173.3300018310547,173.94000244140625
2024-03-19 09:30:00,172.22999572753906,172.82000732421875,167.4199981689453,169.36000061035156
2024-03-19 10:30:00,169.36000061035156,171.83999633789062,168.84500122070312,171.75990295410156
2024-03-19 11:30:00,171.75999450683594,172.3300018310547,171.0,171.94000244140625
2024-03-19 12:30:00,171.92999267578125,172.72000122070312,171.1699981689453,171.72560119628906
2024-03-19 13:30:00,171.72000122070312,171.9199981689453,170.55870056152344,171.42999267578125
2024-03-19 14:30:00,171.4199981689453,172.1999969482422,171.02000427246094,171.22000122070312
2024-03-19 15:30:00,171.2113037109375,171.8000030517578,171.08999633789062,171.30999755859375
2024-03-20 09:30:00,172.95799255371094,174.3199005126953,170.82000732421875,171.1199951171875
2024-03-20 10:30:00,171.13999938964844,173.5,171.093994140625,172.64999389648438
2024-03-20 11:30:00,172.64999389648438,173.4600067138672,171.77999877929688,171.9149932861328
2024-03-20 12:30:00,171.91769409179688,173.1699981689453,171.7530059814453,172.9499969482422
2024-03-20 13:30:00,172.94000244140625,174.8271942138672,172.82000732421875,173.8699951171875
2024-03-20 14:30:00,173.8699951171875,175.63999938964844,172.47999572753906,175.3800048828125
2024-03-20 15:30:00,175.3699951171875,176.25,175.24000549316406,175.72999572753906
2024-03-21 09:30:00,176.35800170898438,178.08999633789062,173.8000030517578,175.05299377441406
2024-03-21 10:30:00,175.07000732421875,175.9499969482422,174.0800018310547,175.0800018310547
2024-03-21 11:30:00,175.08990478515625,175.2899932861328,173.75999450683594,174.25999450683594
2024-03-21 12:30:00,174.27000427246094,174.41650390625,172.83299255371094,173.3695068359375
2024-03-21 13:30:00,173.34500122070312,173.5800018310547,171.82000732421875,172.25010681152344
2024-03-21 14:30:00,172.25999450683594,173.25999450683594,171.8000030517578,173.09500122070312
2024-03-21 15:30:00,173.09950256347656,173.36000061035156,172.75999450683594,172.77000427246094
2024-03-22 09:30:00,166.7949981689453,170.02000427246094,166.3000030517578,169.32080078125
2024-03-22 10:30:00,169.3300018310547,170.72999572753906,168.6999969482422,170.6750030517578
2024-03-22 11:30:00,170.6750030517578,170.6885986328125,168.7100067138672,169.3699951171875
2024-03-22 12:30:00,169.3800048828125,170.4600067138672,169.30029296875,170.38999938964844
2024-03-22 13:30:00,170.39999389648438,170.97999572753906,170.11000061035156,170.89500427246094
2024-03-22 14:30:00,170.9199981689453,171.1999969482422,170.24000549316406,170.6199951171875
2024-03-22 15:30:00,170.63999938964844,171.14999389648438,170.49000549316406,170.77999877929688
2024-03-25 09:30:00,168.72999572753906,175.24000549316406,168.72999572753906,170.56500244140625
2024-03-25 10:30:00,170.58999633789062,171.27999877929688,169.5500030517578,171.17990112304688
2024-03-25 11:30:00,171.17999267578125,172.63999938964844,170.8802032470703,172.3249969482422
2024-03-25 12:30:00,172.33999633789062,173.0800018310547,172.10000610351562,172.27330017089844
2024-03-25 13:30:00,172.26199340820312,173.60000610351562,172.1699981689453,173.32260131835938
2024-03-25 14:30:00,173.32000732421875,173.7198944091797,171.92999267578125,171.97970581054688
2024-03-25 15:30:00,171.97000122070312,172.80999755859375,171.8800048828125,172.63999938964844
2024-03-26 09:30:00,178.60000610351562,183.32000732421875,177.63009643554688,182.2389068603516
2024-03-26 10:30:00,182.2120056152344,184.25,181.3820037841797,181.8650054931641
2024-03-26 11:30:00,181.8650054931641,182.27999877929688,179.7899932861328,180.5200042724609
2024-03-26 12:30:00,180.5019989013672,181.0,178.85000610351562,179.30499267578125
2024-03-26 13:30:00,179.30499267578125,179.8800048828125,178.7100067138672,179.02499389648438
2024-03-26 14:30:00,179.02000427246094,179.5959930419922,178.44000244140625,178.52200317382812
2024-03-26 15:30:00,178.54989624023438,178.5800018310547,177.3800048828125,177.69000244140625
2024-03-27 09:30:00,181.32000732421875,181.57699584960935,176.00999450683594,177.74920654296875
2024-03-27 10:30:00,177.72999572753906,179.4499969482422,177.24000549316406,179.04150390625
2024-03-27 11:30:00,179.0634002685547,180.75,178.25790405273438,180.6499938964844
2024-03-27 12:30:00,180.63819885253903,181.91000366210935,179.64999389648438,179.85000610351562
2024-03-27 13:30:00,179.86000061035156,180.5800018310547,179.42999267578125,180.4499969482422
2024-03-27 14:30:00,180.4499969482422,180.7899932861328,179.35000610351562,179.75
2024-03-27 15:30:00,179.75999450683594,180.17990112304688,179.1300048828125,179.91000366210938
2024-03-28 09:30:00,177.45899963378906,179.57000732421875,175.6999969482422,176.91200256347656
2024-03-28 10:30:00,176.9149932861328,177.85450744628906,176.3000030517578,176.6300048828125
2024-03-28 11:30:00,176.61000061035156,177.6300048828125,176.00999450683594,177.4595947265625
2024-03-28 12:30:00,177.44479370117188,177.97999572753906,176.97000122070312,177.15499877929688
2024-03-28 13:30:00,177.13999938964844,177.41000366210938,176.38999938964844,176.63999938964844
2024-03-28 14:30:00,176.63079833984375,176.94000244140625,175.8000030517578,175.86000061035156
2024-03-28 15:30:00,175.86000061035156,176.0,175.3000030517578,175.7899932861328
2024-04-01 09:30:00,176.16000366210938,176.38999938964844,171.60000610351562,171.72799682617188
2024-04-01 10:30:00,171.74000549316406,172.1898956298828,170.2100067138672,172.10499572753906
2024-04-01 11:30:00,172.08999633789062,172.42999267578125,170.88999938964844,172.27999877929688
2024-04-01 12:30:00,172.28819274902344,173.277099609375,171.74000549316406,171.88999938964844
2024-04-01 13:30:00,171.86000061035156,173.10499572753906,171.75,172.94000244140625
2024-04-01 14:30:00,172.9199981689453,174.08680725097656,172.59010314941406,173.9550018310547
2024-04-01 15:30:00,173.9499969482422,175.2899932861328,173.19009399414062,175.1199951171875
2024-04-02 09:30:00,164.68899536132812,167.19000244140625,163.42999267578125,165.57009887695312
2024-04-02 10:30:00,165.5800018310547,165.87069702148438,163.89999389648438,165.6699981689453
2024-04-02 11:30:00,165.6699981689453,166.64999389648438,165.11289978027344,166.25999450683594
2024-04-02 12:30:00,166.2550048828125,167.69000244140625,166.0,166.73019409179688
2024-04-02 13:30:00,166.73399353027344,167.0574951171875,165.90060424804688,165.9600067138672
2024-04-02 14:30:00,165.9600067138672,166.19189453125,165.25999450683594,166.06500244140625
2024-04-02 15:30:00,166.05999755859375,167.02000427246094,165.80999755859375,166.60000610351562
2024-04-03 09:30:00,164.0500030517578,167.38999938964844,163.27999877929688,167.22999572753906
